Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Population Density,Urban Population,Rural Population,Y1_New_Confirmed,Y2_New_Cured,Y3_New_Deaths
5258,16/08/20,8:00 AM,Punjab,-,-,18863,771,30041,10407,550,10399146,17344192,1165,568,41
5293,17/08/20,8:00 AM,Punjab,-,-,19431,812,31206,10963,550,10399146,17344192,1490,749,51
5328,18/08/20,8:00 AM,Punjab,-,-,20180,863,32696,11653,550,10399146,17344192,1704,1582,35
5363,19/08/20,8:00 AM,Punjab,-,-,21762,898,34400,11740,550,10399146,17344192,1684,941,23
5398,20/08/20,8:00 AM,Punjab,-,-,22703,921,36084,12460,550,10399146,17344192,1740,334,36
5433,21/08/20,8:00 AM,Punjab,-,-,23037,957,37824,13830,550,10399146,17344192,1503,856,34
5468,22/08/20,8:00 AM,Punjab,-,-,23893,991,39327,14443,550,10399146,17344192,1316,409,45
5503,23/08/20,8:00 AM,Punjab,-,-,24302,1036,40643,15305,550,10399146,17344192,1136,2226,50
5538,24/08/20,8:00 AM,Punjab,-,-,26528,1086,41779,14165,550,10399146,17344192,1505,1829,43
5573,25/08/20,8:00 AM,Punjab,-,-,28357,1129,43284,13798,550,10399146,17344192,1293,788,49
5608,26/08/20,8:00 AM,Punjab,-,-,29145,1178,44577,14254,550,10399146,17344192,1513,1086,41
5643,27/08/20,8:00 AM,Punjab,-,-,30231,1219,46090,14640,550,10399146,17344192,1746,741,37
5678,28/08/20,8:00 AM,Punjab,-,-,30972,1256,47836,15608,550,10399146,17344192,1542,2036,51
5713,29/08/20,8:00 AM,Punjab,-,-,33008,1307,49378,15063,550,10399146,17344192,1470,1083,41
5748,30/08/20,8:00 AM,Punjab,-,-,34091,1348,50848,15409,550,10399146,17344192,1678,1656,56
5783,31/08/20,8:00 AM,Punjab,-,-,35747,1404,52526,15375,550,10399146,17344192,1466,1280,49
5818,01/09/20,8:00 AM,Punjab,-,-,37027,1453,53992,15512,550,10399146,17344192,1516,1120,59
5853,02/09/20,8:00 AM,Punjab,-,-,38147,1512,55508,15849,550,10399146,17344192,1481,1595,106
5888,03/09/20,8:00 AM,Punjab,-,-,39742,1618,56989,15629,550,10399146,17344192,1526,1529,72
5923,04/09/20,8:00 AM,Punjab,-,-,41271,1690,58515,15554,550,10399146,17344192,1498,1272,49
5958,05/09/20,8:00 AM,Punjab,-,-,42543,1739,60013,15731,550,10399146,17344192,1514,1306,69
5993,06/09/20,8:00 AM,Punjab,-,-,43849,1808,61527,15870,550,10399146,17344192,1946,1606,54
6028,07/09/20,8:00 AM,Punjab,-,-,45455,1862,63473,16156,550,10399146,17344192,2110,1565,61
6063,08/09/20,8:00 AM,Punjab,-,-,47020,1923,65583,16640,550,10399146,17344192,1964,2307,67
6098,09/09/20,8:00 AM,Punjab,-,-,49327,1990,67547,16230,550,10399146,17344192,2137,1231,71
6133,10/09/20,8:00 AM,Punjab,-,-,50558,2061,69684,17065,550,10399146,17344192,2459,1348,88
6168,11/09/20,8:00 AM,Punjab,-,-,51906,2149,72143,18088,550,10399146,17344192,2473,1402,63
6203,12/09/20,8:00 AM,Punjab,-,-,53308,2212,74616,19096,550,10399146,17344192,2441,2077,76
6238,13/09/20,8:00 AM,Punjab,-,-,55385,2288,77057,19384,550,10399146,17344192,2622,2151,68
6273,14/09/20,8:00 AM,Punjab,-,-,57536,2356,79679,19787,550,10399146,17344192,2434,1463,68
6308,15/09/20,8:00 AM,Punjab,-,-,58999,2424,82113,20690,550,10399146,17344192,2369,1815,90
6343,16/09/20,8:00 AM,Punjab,-,-,60814,2514,84482,21154,550,10399146,17344192,2702,2756,78
37,03/03/20,6:00 PM,Rajasthan,0,1,0,0,1,1,201,17048085,51500352,14,0,0
45,04/03/20,6:00 PM,Rajasthan,1,14,0,0,15,15,201,17048085,51500352,0,0,0
49,05/03/20,6:00 PM,Rajasthan,1,14,0,0,15,15,201,17048085,51500352,0,0,0
55,06/03/20,6:00 PM,Rajasthan,1,14,0,0,15,15,201,17048085,51500352,0,0,0
65,07/03/20,6:00 PM,Rajasthan,1,14,0,0,15,15,201,17048085,51500352,0,0,0
69,08/03/20,6:00 PM,Rajasthan,1,14,0,0,15,15,201,17048085,51500352,0,0,0
79,09/03/20,6:00 PM,Rajasthan,1,14,0,0,15,15,201,17048085,51500352,0,0,0
94,10/03/20,6:00 PM,Rajasthan,1,14,0,0,15,15,201,17048085,51500352,-12,0,0
102,11/03/20,6:00 PM,Rajasthan,1,2,0,0,3,3,201,17048085,51500352,0,0,0
113,12/03/20,6:00 PM,Rajasthan,1,2,0,0,3,3,201,17048085,51500352,0,0,0
126,13/03/20,6:00 PM,Rajasthan,1,2,0,0,3,3,201,17048085,51500352,0,1,0
139,14/03/20,6:00 PM,Rajasthan,1,2,1,0,3,2,201,17048085,51500352,1,2,0
156,15/03/20,6:00 PM,Rajasthan,2,2,3,0,4,1,201,17048085,51500352,0,0,0
171,16/03/20,6:00 PM,Rajasthan,2,2,3,0,4,1,201,17048085,51500352,0,0,0
186,17/03/20,6:00 PM,Rajasthan,2,2,3,0,4,1,201,17048085,51500352,0,0,0
202,18/03/20,6:00 PM,Rajasthan,2,2,3,0,4,1,201,17048085,51500352,3,0,0
220,19/03/20,6:00 PM,Rajasthan,5,2,3,0,7,4,201,17048085,51500352,10,0,0
240,20/03/20,6:00 PM,Rajasthan,15,2,3,0,17,14,201,17048085,51500352,0,0,0
262,21/03/20,6:00 PM,Rajasthan,15,2,3,0,17,14,201,17048085,51500352,7,0,0
285,22/03/20,6:00 PM,Rajasthan,22,2,3,0,24,21,201,17048085,51500352,4,0,0
308,23/03/20,6:00 PM,Rajasthan,26,2,3,0,28,25,201,17048085,51500352,4,0,0
332,24/03/20,6:00 PM,Rajasthan,30,2,3,0,32,29,201,17048085,51500352,4,0,0
357,25/03/20,6:00 PM,Rajasthan,34,2,3,0,36,33,201,17048085,51500352,5,0,0
387,26/03/20,6:00 PM,Rajasthan,39,2,3,0,41,38,201,17048085,51500352,0,0,0
414,27/03/20,10:00 AM,Rajasthan,39,2,3,0,41,38,201,17048085,51500352,13,0,0
441,28/03/20,6:00 PM,Rajasthan,52,2,3,0,54,51,201,17048085,51500352,1,0,0
468,29/03/20,7:30 PM,Rajasthan,-,-,3,0,55,52,201,17048085,51500352,4,0,0
495,30/03/20,9:30 PM,Rajasthan,-,-,3,0,59,56,201,17048085,51500352,15,0,0
523,31/03/20,8:30 PM,Rajasthan,-,-,3,0,74,71,201,17048085,51500352,19,0,0
553,01/04/20,7:30 PM,Rajasthan,-,-,3,0,93,90,201,17048085,51500352,15,0,0
582,02/04/20,6:00 PM,Rajasthan,-,-,3,0,108,105,201,17048085,51500352,59,0,0
612,03/04/20,6:00 PM,Rajasthan,-,-,3,0,167,164,201,17048085,51500352,33,18,0
643,04/04/20,6:00 PM,Rajasthan,-,-,21,0,200,179,201,17048085,51500352,0,0,0
673,05/04/20,6:00 PM,Rajasthan,-,-,21,0,200,179,201,17048085,51500352,74,0,0
703,06/04/20,6:00 PM,Rajasthan,-,-,21,0,274,253,201,17048085,51500352,14,0,3
733,07/04/20,6:00 PM,Rajasthan,-,-,21,3,288,264,201,17048085,51500352,40,0,0
764,08/04/20,5:00 PM,Rajasthan,-,-,21,3,328,304,201,17048085,51500352,55,0,0
795,09/04/20,5:00 PM,Rajasthan,-,-,21,3,383,359,201,17048085,51500352,80,0,0
826,10/04/20,5:00 PM,Rajasthan,-,-,21,3,463,439,201,17048085,51500352,90,0,0
857,11/04/20,5:00 PM,Rajasthan,-,-,21,3,553,529,201,17048085,51500352,147,0,0
888,12/04/20,5:00 PM,Rajasthan,-,-,21,3,700,676,201,17048085,51500352,112,0,0
920,13/04/20,5:00 PM,Rajasthan,-,-,21,3,812,788,201,17048085,51500352,67,112,0
953,14/04/20,5:00 PM,Rajasthan,-,-,133,3,879,743,201,17048085,51500352,126,14,0
986,15/04/20,5:00 PM,Rajasthan,-,-,147,3,1005,855,201,17048085,51500352,18,0,0
1019,16/04/20,5:00 PM,Rajasthan,-,-,147,3,1023,873,201,17048085,51500352,108,17,8
1052,17/04/20,5:00 PM,Rajasthan,-,-,164,11,1131,956,201,17048085,51500352,98,19,0
1085,18/04/20,5:00 PM,Rajasthan,-,-,183,11,1229,1035,201,17048085,51500352,122,0,0
1118,19/04/20,5:00 PM,Rajasthan,-,-,183,11,1351,1157,201,17048085,51500352,127,0,3
1151,20/04/20,5:00 PM,Rajasthan,-,-,183,14,1478,1281,201,17048085,51500352,98,22,11
1184,21/04/20,5:00 PM,Rajasthan,-,-,205,25,1576,1346,201,17048085,51500352,225,25,0
1216,22/04/20,5:00 PM,Rajasthan,-,-,230,25,1801,1546,201,17048085,51500352,89,0,2
1248,23/04/20,5:00 PM,Rajasthan,-,-,230,27,1890,1633,201,17048085,51500352,74,0,0
1280,24/04/20,5:00 PM,Rajasthan,-,-,230,27,1964,1707,201,17048085,51500352,70,0,0
1312,25/04/20,5:00 PM,Rajasthan,-,-,230,27,2034,1777,201,17048085,51500352,49,263,6
1344,26/04/20,5:00 PM,Rajasthan,-,-,493,33,2083,1557,201,17048085,51500352,102,25,8
1376,27/04/20,5:00 PM,Rajasthan,-,-,518,41,2185,1626,201,17048085,51500352,77,151,5
1408,28/04/20,5:00 PM,Rajasthan,-,-,669,46,2262,1547,201,17048085,51500352,102,99,5
1440,29/04/20,5:00 PM,Rajasthan,-,-,768,51,2364,1545,201,17048085,51500352,74,0,0
1472,30/04/20,5:00 PM,Rajasthan,-,-,768,51,2438,1619,201,17048085,51500352,146,68,7
1504,01/05/20,5:00 PM,Rajasthan,-,-,836,58,2584,1690,201,17048085,51500352,82,280,4
1536,02/05/20,5:00 PM,Rajasthan,-,-,1116,62,2666,1488,201,17048085,51500352,106,5,3
1568,03/05/20,5:00 PM,Rajasthan,-,-,1121,65,2772,1586,201,17048085,51500352,114,235,6
1600,04/05/20,5:00 PM,Rajasthan,-,-,1356,71,2886,1459,201,17048085,51500352,175,38,6
1632,05/05/20,5:00 PM,Rajasthan,-,-,1394,77,3061,1590,201,17048085,51500352,97,131,12
1665,06/05/20,8:00 AM,Rajasthan,-,-,1525,89,3158,1544,201,17048085,51500352,159,71,3
1698,07/05/20,8:00 AM,Rajasthan,-,-,1596,92,3317,1629,201,17048085,51500352,110,0,5
1731,08/05/20,8:00 AM,Rajasthan,-,-,1596,97,3427,1734,201,17048085,51500352,152,320,4
1764,09/05/20,8:00 AM,Rajasthan,-,-,1916,101,3579,1562,201,17048085,51500352,129,110,5
1797,10/05/20,8:00 AM,Rajasthan,-,-,2026,106,3708,1576,201,17048085,51500352,106,150,1
1830,11/05/20,8:00 AM,Rajasthan,-,-,2176,107,3814,1531,201,17048085,51500352,174,88,6
1863,12/05/20,8:00 AM,Rajasthan,-,-,2264,113,3988,1611,201,17048085,51500352,138,114,4
1896,13/05/20,8:00 AM,Rajasthan,-,-,2378,117,4126,1631,201,17048085,51500352,202,81,4
1929,14/05/20,8:00 AM,Rajasthan,-,-,2459,121,4328,1748,201,17048085,51500352,206,121,4
1962,15/05/20,8:00 AM,Rajasthan,-,-,2580,125,4534,1829,201,17048085,51500352,193,97,0
1995,16/05/20,8:00 AM,Rajasthan,-,-,2677,125,4727,1925,201,17048085,51500352,233,162,1
2028,17/05/20,8:00 AM,Rajasthan,-,-,2839,126,4960,1995,201,17048085,51500352,242,153,5
2061,18/05/20,8:00 AM,Rajasthan,-,-,2992,131,5202,2079,201,17048085,51500352,305,226,7
2094,19/05/20,8:00 AM,Rajasthan,-,-,3218,138,5507,2151,201,17048085,51500352,338,119,5
2127,20/05/20,8:00 AM,Rajasthan,-,-,3337,143,5845,2365,201,17048085,51500352,170,67,4
2161,21/05/20,8:00 AM,Rajasthan,-,-,3404,147,6015,2464,201,17048085,51500352,212,81,4
2195,22/05/20,8:00 AM,Rajasthan,-,-,3485,151,6227,2591,201,17048085,51500352,267,195,2
2229,23/05/20,8:00 AM,Rajasthan,-,-,3680,153,6494,2661,201,17048085,51500352,248,106,7
2263,24/05/20,8:00 AM,Rajasthan,-,-,3786,160,6742,2796,201,17048085,51500352,286,62,3
2298,25/05/20,8:00 AM,Rajasthan,-,-,3848,163,7028,3017,201,17048085,51500352,272,103,4
2334,26/05/20,8:00 AM,Rajasthan,-,-,3951,167,7300,3182,201,17048085,51500352,236,220,3
2370,27/05/20,8:00 AM,Rajasthan,-,-,4171,170,7536,3195,201,17048085,51500352,167,286,3
2406,28/05/20,8:00 AM,Rajasthan,-,-,4457,173,7703,3073,201,17048085,51500352,364,360,7
2442,29/05/20,8:00 AM,Rajasthan,-,-,4817,180,8067,3070,201,17048085,51500352,298,427,4
2478,30/05/20,8:00 AM,Rajasthan,-,-,5244,184,8365,2937,201,17048085,51500352,252,495,9
2514,31/05/20,8:00 AM,Rajasthan,-,-,5739,193,8617,2685,201,17048085,51500352,214,188,1
2550,01/06/20,8:00 AM,Rajasthan,-,-,5927,194,8831,2710,201,17048085,51500352,149,113,4
2586,02/06/20,8:00 AM,Rajasthan,-,-,6040,198,8980,2742,201,17048085,51500352,393,395,5
2622,03/06/20,8:00 AM,Rajasthan,-,-,6435,203,9373,2735,201,17048085,51500352,279,309,6
2658,04/06/20,8:00 AM,Rajasthan,-,-,6744,209,9652,2699,201,17048085,51500352,210,360,4
2694,05/06/20,8:00 AM,Rajasthan,-,-,7104,213,9862,2545,201,17048085,51500352,222,255,5
2730,06/06/20,8:00 AM,Rajasthan,-,-,7359,218,10084,2507,201,17048085,51500352,247,142,13
2766,07/06/20,8:00 AM,Rajasthan,-,-,7501,231,10331,2599,201,17048085,51500352,268,140,9
2802,08/06/20,8:00 AM,Rajasthan,-,-,7641,240,10599,2718,201,17048085,51500352,164,363,6
2838,09/06/20,8:00 AM,Rajasthan,-,-,8004,246,10763,2513,201,17048085,51500352,482,324,9
2874,10/06/20,8:00 AM,Rajasthan,-,-,8328,255,11245,2662,201,17048085,51500352,355,241,4
2911,11/06/20,8:00 AM,Rajasthan,-,-,8569,259,11600,2772,201,17048085,51500352,238,206,6
2947,12/06/20,8:00 AM,Rajasthan,-,-,8775,265,11838,2798,201,17048085,51500352,230,123,7
2983,13/06/20,8:00 AM,Rajasthan,-,-,8898,272,12068,2898,201,17048085,51500352,333,439,10
3019,14/06/20,8:00 AM,Rajasthan,-,-,9337,282,12401,2782,201,17048085,51500352,293,229,10
3055,15/06/20,8:00 AM,Rajasthan,-,-,9566,292,12694,2836,201,17048085,51500352,287,219,9
3091,16/06/20,8:00 AM,Rajasthan,-,-,9785,301,12981,2895,201,17048085,51500352,235,64,7
3127,17/06/20,8:00 AM,Rajasthan,-,-,9849,308,13216,3059,201,17048085,51500352,326,618,5
3163,18/06/20,8:00 AM,Rajasthan,-,-,10467,313,13542,2762,201,17048085,51500352,315,275,10
3199,19/06/20,8:00 AM,Rajasthan,-,-,10742,323,13857,2792,201,17048085,51500352,299,255,10
3235,20/06/20,8:00 AM,Rajasthan,-,-,10997,333,14156,2826,201,17048085,51500352,380,277,4
3271,21/06/20,8:00 AM,Rajasthan,-,-,11274,337,14536,2925,201,17048085,51500352,394,323,12
3307,22/06/20,8:00 AM,Rajasthan,-,-,11597,349,14930,2984,201,17048085,51500352,302,313,7
3343,23/06/20,8:00 AM,Rajasthan,-,-,11910,356,15232,2966,201,17048085,51500352,395,303,9
3379,24/06/20,8:00 AM,Rajasthan,-,-,12213,365,15627,3049,201,17048085,51500352,382,398,10
3415,25/06/20,8:00 AM,Rajasthan,-,-,12611,375,16009,3023,201,17048085,51500352,287,229,4
3451,26/06/20,8:00 AM,Rajasthan,-,-,12840,379,16296,3077,201,17048085,51500352,364,222,1
3487,27/06/20,8:00 AM,Rajasthan,-,-,13062,380,16660,3218,201,17048085,51500352,284,305,11
3523,28/06/20,8:00 AM,Rajasthan,-,-,13367,391,16944,3186,201,17048085,51500352,327,244,8
3559,29/06/20,8:00 AM,Rajasthan,-,-,13611,399,17271,3261,201,17048085,51500352,389,7,6
3595,30/06/20,8:00 AM,Rajasthan,-,-,13618,405,17660,3637,201,17048085,51500352,354,602,8
3631,01/07/20,8:00 AM,Rajasthan,-,-,14220,413,18014,3381,201,17048085,51500352,298,354,8
3667,02/07/20,8:00 AM,Rajasthan,-,-,14574,421,18312,3317,201,17048085,51500352,350,374,9
3703,03/07/20,8:00 AM,Rajasthan,-,-,14948,430,18662,3284,201,17048085,51500352,390,333,10
3739,04/07/20,8:00 AM,Rajasthan,-,-,15281,440,19052,3331,201,17048085,51500352,480,359,7
3775,05/07/20,8:00 AM,Rajasthan,-,-,15640,447,19532,3445,201,17048085,51500352,632,288,9
3811,06/07/20,8:00 AM,Rajasthan,-,-,15928,456,20164,3780,201,17048085,51500352,524,350,5
3847,07/07/20,8:00 AM,Rajasthan,-,-,16278,461,20688,3949,201,17048085,51500352,716,297,11
3883,08/07/20,8:00 AM,Rajasthan,-,-,16575,472,21404,4357,201,17048085,51500352,659,291,10
3919,09/07/20,8:00 AM,Rajasthan,-,-,16866,482,22063,4715,201,17048085,51500352,500,204,9
3955,10/07/20,8:00 AM,Rajasthan,-,-,17070,491,22563,5002,201,17048085,51500352,611,550,6
3991,11/07/20,8:00 AM,Rajasthan,-,-,17620,497,23174,5057,201,17048085,51500352,574,249,6
4027,12/07/20,8:00 AM,Rajasthan,-,-,17869,503,23748,5376,201,17048085,51500352,644,234,7
4063,13/07/20,8:00 AM,Rajasthan,-,-,18103,510,24392,5779,201,17048085,51500352,544,527,15
4099,14/07/20,8:00 AM,Rajasthan,-,-,18630,525,24936,5781,201,17048085,51500352,635,531,0
4135,15/07/20,8:00 AM,Rajasthan,-,-,19161,525,25571,5885,201,17048085,51500352,866,341,5
4171,16/07/20,8:00 AM,Rajasthan,-,-,19502,530,26437,6405,201,17048085,51500352,737,468,8
4207,17/07/20,8:00 AM,Rajasthan,-,-,19970,538,27174,6666,201,17048085,51500352,615,656,8
4243,18/07/20,8:00 AM,Rajasthan,-,-,20626,546,27789,6617,201,17048085,51500352,711,518,7
4279,19/07/20,8:00 AM,Rajasthan,-,-,21144,553,28500,6803,201,17048085,51500352,934,586,6
4314,20/07/20,8:00 AM,Rajasthan,-,-,21730,559,29434,7145,201,17048085,51500352,956,465,9
4349,21/07/20,8:00 AM,Rajasthan,-,-,22195,568,30390,7627,201,17048085,51500352,983,549,9
4384,22/07/20,8:00 AM,Rajasthan,-,-,22744,577,31373,8052,201,17048085,51500352,961,620,6
4419,23/07/20,8:00 AM,Rajasthan,-,-,23364,583,32334,8387,201,17048085,51500352,886,451,11
4454,24/07/20,8:00 AM,Rajasthan,-,-,23815,594,33220,8811,201,17048085,51500352,958,732,8
4489,25/07/20,8:00 AM,Rajasthan,-,-,24547,602,34178,9029,201,17048085,51500352,1120,759,11
4524,26/07/20,8:00 AM,Rajasthan,-,-,25306,613,35298,9379,201,17048085,51500352,611,47,8
4559,27/07/20,8:00 AM,Rajasthan,-,-,25353,621,35909,9935,201,17048085,51500352,969,770,10
4594,28/07/20,8:00 AM,Rajasthan,-,-,26123,631,36878,10124,201,17048085,51500352,1636,1079,13
4629,29/07/20,8:00 AM,Rajasthan,-,-,27202,644,38514,10668,201,17048085,51500352,450,367,6
4664,30/07/20,8:00 AM,Rajasthan,-,-,27569,650,38964,10745,201,17048085,51500352,1181,816,13
4699,31/07/20,8:00 AM,Rajasthan,-,-,28385,663,40145,11097,201,17048085,51500352,1153,650,11
4734,01/08/20,8:00 AM,Rajasthan,-,-,29035,674,41298,11589,201,17048085,51500352,1348,942,16
4769,02/08/20,8:00 AM,Rajasthan,-,-,29977,690,42646,11979,201,17048085,51500352,1158,733,13
4804,03/08/20,8:00 AM,Rajasthan,-,-,30710,703,43804,12391,201,17048085,51500352,1171,748,12
4839,04/08/20,8:00 AM,Rajasthan,-,-,31458,715,44975,12802,201,17048085,51500352,1704,1374,17
4874,05/08/20,8:00 AM,Rajasthan,-,-,32832,732,46679,13115,201,17048085,51500352,593,1017,13
4909,06/08/20,8:00 AM,Rajasthan,-,-,33849,745,47272,12678,201,17048085,51500352,1724,1282,12
4944,07/08/20,8:00 AM,Rajasthan,-,-,35131,757,48996,13108,201,17048085,51500352,1161,1064,10
4979,08/08/20,8:00 AM,Rajasthan,-,-,36195,767,50157,13195,201,17048085,51500352,1171,968,11
5014,09/08/20,8:00 AM,Rajasthan,-,-,37163,778,51328,13387,201,17048085,51500352,1169,1072,11
5049,10/08/20,8:00 AM,Rajasthan,-,-,38235,789,52497,13473,201,17048085,51500352,1173,825,11
5084,11/08/20,8:00 AM,Rajasthan,-,-,39060,800,53670,13810,201,17048085,51500352,1217,1339,11
5119,12/08/20,8:00 AM,Rajasthan,-,-,40399,811,54887,13677,201,17048085,51500352,1213,1249,11
5154,13/08/20,8:00 AM,Rajasthan,-,-,41648,822,56100,13630,201,17048085,51500352,1314,171,11
5189,14/08/20,8:00 AM,Rajasthan,-,-,41819,833,57414,14762,201,17048085,51500352,1278,2078,13
5224,15/08/20,8:00 AM,Rajasthan,-,-,43897,846,58692,13949,201,17048085,51500352,1287,1357,16
5259,16/08/20,8:00 AM,Rajasthan,-,-,45254,862,59979,13863,201,17048085,51500352,1317,1350,14
5294,17/08/20,8:00 AM,Rajasthan,-,-,46604,876,61296,13816,201,17048085,51500352,1334,1050,11
5329,18/08/20,8:00 AM,Rajasthan,-,-,47654,887,62630,14089,201,17048085,51500352,1347,1306,11
5364,19/08/20,8:00 AM,Rajasthan,-,-,48960,898,63977,14119,201,17048085,51500352,1312,1003,12
5399,20/08/20,8:00 AM,Rajasthan,-,-,49963,910,65289,14416,201,17048085,51500352,1330,1227,11
5434,21/08/20,8:00 AM,Rajasthan,-,-,51190,921,66619,14508,201,17048085,51500352,1335,1306,12
5469,22/08/20,8:00 AM,Rajasthan,-,-,52496,933,67954,14525,201,17048085,51500352,1310,1648,11
5504,23/08/20,8:00 AM,Rajasthan,-,-,54144,944,69264,14176,201,17048085,51500352,1345,1180,11
5539,24/08/20,8:00 AM,Rajasthan,-,-,55324,955,70609,14330,201,17048085,51500352,1346,1276,12
5574,25/08/20,8:00 AM,Rajasthan,-,-,56600,967,71955,14388,201,17048085,51500352,1370,1526,13
5609,26/08/20,8:00 AM,Rajasthan,-,-,58126,980,73325,14219,201,17048085,51500352,1345,1453,12
5644,27/08/20,8:00 AM,Rajasthan,-,-,59579,992,74670,14099,201,17048085,51500352,1345,1006,13
5679,28/08/20,8:00 AM,Rajasthan,-,-,60585,1005,76015,14425,201,17048085,51500352,1355,1448,12
5714,29/08/20,8:00 AM,Rajasthan,-,-,62033,1017,77370,14320,201,17048085,51500352,1407,938,13
5749,30/08/20,8:00 AM,Rajasthan,-,-,62971,1030,78777,14776,201,17048085,51500352,1450,2122,13
5784,31/08/20,8:00 AM,Rajasthan,-,-,65093,1043,80227,14091,201,17048085,51500352,1466,1719,13
5819,01/09/20,8:00 AM,Rajasthan,-,-,66812,1056,81693,13825,201,17048085,51500352,1470,1312,13
5854,02/09/20,8:00 AM,Rajasthan,-,-,68124,1069,83163,13970,201,17048085,51500352,1511,2550,12
5889,03/09/20,8:00 AM,Rajasthan,-,-,70674,1081,84674,12919,201,17048085,51500352,1553,546,14
5924,04/09/20,8:00 AM,Rajasthan,-,-,71220,1095,86227,13912,201,17048085,51500352,1570,679,13
5959,05/09/20,8:00 AM,Rajasthan,-,-,71899,1108,87797,14790,201,17048085,51500352,1566,1346,14
5994,06/09/20,8:00 AM,Rajasthan,-,-,73245,1122,89363,14996,201,17048085,51500352,1593,1616,15
6029,07/09/20,8:00 AM,Rajasthan,-,-,74861,1137,90956,14958,201,17048085,51500352,1580,1566,14
6064,08/09/20,8:00 AM,Rajasthan,-,-,76427,1151,92536,14958,201,17048085,51500352,1590,1445,13
6099,09/09/20,8:00 AM,Rajasthan,-,-,77872,1164,94126,15090,201,17048085,51500352,1610,1578,14
6134,10/09/20,8:00 AM,Rajasthan,-,-,79450,1178,95736,15108,201,17048085,51500352,1640,1032,14
6169,11/09/20,8:00 AM,Rajasthan,-,-,80482,1192,97376,15702,201,17048085,51500352,1660,1488,15
6204,12/09/20,8:00 AM,Rajasthan,-,-,81970,1207,99036,15859,201,17048085,51500352,1669,932,14
6239,13/09/20,8:00 AM,Rajasthan,-,-,82902,1221,100705,16582,201,17048085,51500352,1703,1616,15
6274,14/09/20,8:00 AM,Rajasthan,-,-,84518,1236,102408,16654,201,17048085,51500352,1730,1644,14
6309,15/09/20,8:00 AM,Rajasthan,-,-,86162,1250,104138,16726,201,17048085,51500352,1760,1711,14
6344,16/09/20,8:00 AM,Rajasthan,-,-,87873,1264,105898,16761,201,17048085,51500352,1782,1479,15
2264,24/05/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2299,25/05/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2335,26/05/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2371,27/05/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2407,28/05/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2443,29/05/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2479,30/05/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2515,31/05/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2551,01/06/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2587,02/06/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,0,0,0
2623,03/06/20,8:00 AM,Sikkim,-,-,0,0,1,1,86,153578,456999,1,0,0
2659,04/06/20,8:00 AM,Sikkim,-,-,0,0,2,2,86,153578,456999,0,0,0
2695,05/06/20,8:00 AM,Sikkim,-,-,0,0,2,2,86,153578,456999,1,0,0
2731,06/06/20,8:00 AM,Sikkim,-,-,0,0,3,3,86,153578,456999,4,0,0
